,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
7965,-13.14362,-45.88311,2022-04-01 04:27:00,NPP-375D,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,1.0,Cerrado
7966,-14.69366,-46.63317,2022-04-01 04:27:00,NPP-375D,ALVORADA DO NORTE,GOIÁS,Brasil,5200803,52,33,14.0,0.2,1.0,Cerrado
7967,-14.6931,-46.63689,2022-04-01 04:27:00,NPP-375D,ALVORADA DO NORTE,GOIÁS,Brasil,5200803,52,33,14.0,0.1,1.0,Cerrado
7968,-14.43256,-45.60445,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7969,-14.43197,-45.60844,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7970,-14.42905,-45.60391,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7971,-14.42846,-45.6079,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7972,-14.42787,-45.61189,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7973,-14.42554,-45.60337,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7974,-13.41763,-45.51342,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.2,0.3,Cerrado
7975,-13.42054,-45.51789,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.1,0.4,Cerrado
7976,-14.01651,-45.57273,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
7977,-13.42403,-45.51844,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.1,0.5,Cerrado
7978,-13.42288,-45.52629,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.2,0.6,Cerrado
7979,-13.42231,-45.53022,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.2,0.6,Cerrado
7980,-13.42112,-45.51397,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.1,0.4,Cerrado
7981,-14.42495,-45.60736,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7982,-14.42437,-45.61134,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7983,-14.42203,-45.60283,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7984,-14.42145,-45.60681,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.6,Cerrado
7985,-14.01883,-45.5812,2022-04-01 04:27:00,NPP-375D,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
7986,-13.41706,-45.51735,2022-04-01 04:27:00,NPP-375D,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.2,0.3,Cerrado
8001,-18.12053,-44.14103,2022-04-01 04:29:00,NPP-375D,AUGUSTO DE LIMA,MINAS GERAIS,Brasil,3104809,31,33,22.0,1.0,0.7,Cerrado
8003,-21.61378,-48.58155,2022-04-01 04:29:00,NPP-375D,ITÁPOLIS,SÃO PAULO,Brasil,3522703,35,33,2.0,2.8,0.1,Cerrado
8011,-20.37298,-46.2112,2022-04-01 04:29:00,NPP-375D,PIUMHI,MINAS GERAIS,Brasil,3151503,31,33,2.0,21.5,0.0,Cerrado
8012,-19.09961,-43.60424,2022-04-01 04:29:00,NPP-375D,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,27.0,0.0,0.6,Cerrado
8018,-18.1251,-44.13682,2022-04-01 04:29:00,NPP-375D,AUGUSTO DE LIMA,MINAS GERAIS,Brasil,3104809,31,33,23.0,1.0,0.8,Cerrado
8019,-19.09911,-43.6082,2022-04-01 04:29:00,NPP-375D,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,27.0,0.0,0.6,Cerrado
8020,-19.09548,-43.6036,2022-04-01 04:29:00,NPP-375D,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,27.0,0.0,0.6,Cerrado
8021,-19.09497,-43.60757,2022-04-01 04:29:00,NPP-375D,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,28.0,0.0,0.5,Cerrado
8022,-18.12252,-44.14025,2022-04-01 04:29:00,NPP-375D,AUGUSTO DE LIMA,MINAS GERAIS,Brasil,3104809,31,33,23.0,1.0,0.8,Cerrado
8024,-18.12117,-44.13607,2022-04-01 04:29:00,NPP-375D,AUGUSTO DE LIMA,MINAS GERAIS,Brasil,3104809,31,33,22.0,1.0,0.6,Cerrado
8039,-21.62053,-48.58268,2022-04-01 04:29:00,NPP-375D,MATÃO,SÃO PAULO,Brasil,3529302,35,33,2.0,2.9,0.1,Cerrado
8040,-21.61715,-48.58212,2022-04-01 04:29:00,NPP-375D,MATÃO,SÃO PAULO,Brasil,3529302,35,33,2.0,2.8,0.1,Cerrado
8041,-21.61772,-48.57831,2022-04-01 04:29:00,NPP-375D,MATÃO,SÃO PAULO,Brasil,3529302,35,33,2.0,2.8,0.1,Cerrado
37960,-12.9,-44.91,2022-04-01 10:44:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
37978,-14.02,-45.58,2022-04-01 10:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
37979,-12.9,-44.91,2022-04-01 10:54:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
37980,-12.9,-44.93,2022-04-01 10:54:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
37999,-14.02,-45.58,2022-04-01 11:03:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
38077,-12.9,-44.91,2022-04-01 11:04:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43221,-14.02,-45.58,2022-04-01 11:13:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
43222,-12.9,-44.91,2022-04-01 11:14:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43398,-14.02,-45.6,2022-04-01 11:23:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,10.0,0.0,0.8,Cerrado
43399,-14.02,-45.58,2022-04-01 11:23:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
43400,-12.9,-44.91,2022-04-01 11:24:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43448,-14.02,-45.58,2022-04-01 11:33:59,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
43449,-13.15,-45.86,2022-04-01 11:34:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
43450,-12.9,-44.91,2022-04-01 11:34:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43468,-14.02,-45.58,2022-04-01 11:43:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
43469,-13.15,-45.86,2022-04-01 11:44:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
43470,-12.9,-44.93,2022-04-01 11:44:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
43471,-12.9,-44.91,2022-04-01 11:44:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43619,-14.02,-45.58,2022-04-01 11:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
43620,-13.15,-45.86,2022-04-01 11:54:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
43621,-12.9,-44.91,2022-04-01 11:54:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
43622,-12.88,-44.91,2022-04-01 11:54:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
48246,-14.02,-45.58,2022-04-01 12:03:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
49672,-13.15,-45.86,2022-04-01 12:04:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
49673,-12.9,-44.93,2022-04-01 12:04:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49674,-12.9,-44.91,2022-04-01 12:04:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
49758,-14.02,-45.58,2022-04-01 12:13:59,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
49768,-13.15,-45.86,2022-04-01 12:14:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
49769,-12.9,-44.91,2022-04-01 12:14:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
49770,-12.9,-44.93,2022-04-01 12:14:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49798,-14.02,-45.58,2022-04-01 12:23:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
49799,-14.02,-45.56,2022-04-01 12:23:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
49800,-13.15,-45.86,2022-04-01 12:24:04,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.5,Cerrado
49801,-12.9,-44.91,2022-04-01 12:24:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
49815,-14.02,-45.56,2022-04-01 12:33:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
49816,-14.02,-45.58,2022-04-01 12:33:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
49817,-12.90072,-44.93274,2022-04-01 12:34:00,TERRA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49818,-12.89729,-44.9263,2022-04-01 12:34:00,TERRA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49819,-14.02351,-45.55354,2022-04-01 12:34:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
49820,-14.02432,-45.56126,2022-04-01 12:34:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,0.8,Cerrado
49821,-12.9,-44.93,2022-04-01 12:34:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49822,-12.9,-44.91,2022-04-01 12:34:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
49905,-14.0,-45.56,2022-04-01 12:43:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,1.0,Cerrado
49906,-14.02,-45.56,2022-04-01 12:43:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
49907,-14.02,-45.58,2022-04-01 12:43:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
49927,-12.9,-44.93,2022-04-01 12:44:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
49928,-12.9,-44.91,2022-04-01 12:44:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
50812,-14.02,-45.56,2022-04-01 12:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
50813,-14.02,-45.58,2022-04-01 12:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
50814,-12.93,-44.37,2022-04-01 12:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,15.0,0.0,0.4,Cerrado
50815,-12.9,-44.91,2022-04-01 12:54:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
50816,-12.88,-44.91,2022-04-01 12:54:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
50817,-12.88,-44.94,2022-04-01 12:54:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
51250,-14.02,-45.58,2022-04-01 13:03:59,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
51251,-14.02,-45.56,2022-04-01 13:03:59,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
51348,-12.93,-44.37,2022-04-01 13:14:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,15.0,0.0,0.4,Cerrado
51349,-12.9,-44.91,2022-04-01 13:14:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
51350,-12.88,-44.91,2022-04-01 13:14:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
51363,-12.88,-44.91,2022-04-01 13:24:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
51421,-14.02,-45.56,2022-04-01 13:33:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.7,Cerrado
51422,-12.9,-44.91,2022-04-01 13:34:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
51423,-12.88,-44.91,2022-04-01 13:34:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
51927,-12.9,-44.91,2022-04-01 13:44:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
51928,-12.93,-44.37,2022-04-01 13:44:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,15.0,0.0,0.4,Cerrado
51929,-12.88,-44.91,2022-04-01 13:44:06,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
52628,-14.02,-45.58,2022-04-01 13:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
52702,-7.77289,-47.78158,2022-04-01 14:10:00,TERRA_M-T,GOIATINS,TOCANTINS,Brasil,1709005,17,33,0.0,1.6,0.0,Cerrado
52707,-15.93019,-51.57515,2022-04-01 14:12:00,TERRA_M-T,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.0,0.7,Cerrado
52708,-15.93202,-51.56991,2022-04-01 14:12:00,TERRA_M-T,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.0,0.7,Cerrado
52709,-15.59045,-51.51308,2022-04-01 14:12:00,TERRA_M-T,JUSSARA,GOIÁS,Brasil,5212204,52,33,2.0,0.0,0.4,Cerrado
52710,-13.98318,-50.08698,2022-04-01 14:12:00,TERRA_M-T,MUNDO NOVO,GOIÁS,Brasil,5214051,52,33,2.0,0.9,0.6,Cerrado
52711,-13.43402,-52.97961,2022-04-01 14:12:00,TERRA_M-T,CANARANA,MATO GROSSO,Brasil,5102702,51,33,0.0,4.9,0.0,Cerrado
52712,-13.40679,-53.1003,2022-04-01 14:12:00,TERRA_M-T,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,0.0,5.0,0.0,Cerrado
52713,-14.2758,-50.97623,2022-04-01 14:12:00,TERRA_M-T,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,0.0,6.3,0.0,Cerrado
52715,-14.02,-45.58,2022-04-01 14:13:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
52770,-12.88,-44.91,2022-04-01 14:14:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
52771,-12.9,-44.91,2022-04-01 14:14:05,GOES-16,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.6,Cerrado
52825,-13.88,-44.27,2022-04-01 14:23:59,GOES-16,CORIBE,BAHIA,Brasil,2909109,29,33,3.0,0.0,0.6,Cerrado
53219,-13.88,-44.27,2022-04-01 14:33:59,GOES-16,CORIBE,BAHIA,Brasil,2909109,29,33,3.0,0.0,0.6,Cerrado
53220,-13.68,-45.52,2022-04-01 14:34:01,GOES-16,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.3,Cerrado
54919,-14.65,-45.35,2022-04-01 14:43:54,GOES-16,COCOS,BAHIA,Brasil,2908101,29,33,15.0,0.0,0.8,Cerrado
55027,-8.5,-44.4,2022-04-01 15:24:33,GOES-16,PALMEIRA DO PIAUÍ,PIAUÍ,Brasil,2207405,22,33,2.0,5.2,0.3,Cerrado
55602,-10.84,-46.24,2022-04-01 15:44:19,GOES-16,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,2.0,2.2,0.3,Cerrado
55630,-10.9,-46.21,2022-04-01 15:54:18,GOES-16,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,2.0,5.9,0.2,Cerrado
55631,-10.82,-46.22,2022-04-01 15:54:18,GOES-16,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,1.0,2.3,0.3,Cerrado
55664,-10.82,-46.22,2022-04-01 16:04:18,GOES-16,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,1.0,2.3,0.3,Cerrado
55710,-17.23824,-51.53837,2022-04-01 16:09:00,NOAA-20,CAIAPÔNIA,GOIÁS,Brasil,5204409,52,33,0.0,3.7,0.0,Cerrado
55712,-17.19777,-44.47351,2022-04-01 16:09:00,NOAA-20,JEQUITAÍ,MINAS GERAIS,Brasil,3135605,31,33,18.0,0.0,0.8,Cerrado
55713,-16.71554,-46.00224,2022-04-01 16:09:00,NOAA-20,BRASILÂNDIA DE MINAS,MINAS GERAIS,Brasil,3108552,31,33,17.0,0.0,0.4,Cerrado
55717,-19.09829,-43.61008,2022-04-01 16:09:00,NOAA-20,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,27.0,0.0,0.5,Cerrado
55718,-18.96912,-43.65986,2022-04-01 16:09:00,NOAA-20,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,29.0,0.0,0.6,Cerrado
55719,-18.96868,-43.65633,2022-04-01 16:09:00,NOAA-20,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,3117504,31,33,28.0,0.0,0.6,Cerrado
55745,-16.36574,-46.63288,2022-04-01 16:09:00,NOAA-20,UNAÍ,MINAS GERAIS,Brasil,3170404,31,33,15.0,0.0,1.0,Cerrado
55747,-16.36637,-46.6383,2022-04-01 16:09:00,NOAA-20,UNAÍ,MINAS GERAIS,Brasil,3170404,31,33,15.0,0.0,1.0,Cerrado
55748,-16.66463,-44.96998,2022-04-01 16:09:00,NOAA-20,PONTO CHIQUE,MINAS GERAIS,Brasil,3152131,31,33,16.0,0.0,0.6,Cerrado
55750,-16.66401,-44.97329,2022-04-01 16:09:00,NOAA-20,PONTO CHIQUE,MINAS GERAIS,Brasil,3152131,31,33,16.0,0.0,0.7,Cerrado
55753,-17.24227,-51.541,2022-04-01 16:09:00,NOAA-20,CAIAPÔNIA,GOIÁS,Brasil,5204409,52,33,0.0,3.9,0.0,Cerrado
55761,-17.78904,-44.59897,2022-04-01 16:09:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,17.0,0.0,1.0,Cerrado
55763,-15.28777,-48.56528,2022-04-01 16:09:00,NOAA-20,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,7.0,0.0,1.0,Cerrado
55766,-17.7161,-46.89705,2022-04-01 16:09:00,NOAA-20,VAZANTE,MINAS GERAIS,Brasil,3171006,31,33,16.0,0.0,1.0,Cerrado
55767,-18.01927,-44.76155,2022-04-01 16:09:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,17.0,0.0,0.3,Cerrado
55769,-17.75377,-47.93832,2022-04-01 16:09:00,NOAA-20,IPAMERI,GOIÁS,Brasil,5210109,52,33,3.0,1.5,0.2,Cerrado
55770,-17.78958,-44.60326,2022-04-01 16:09:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,17.0,0.0,1.0,Cerrado
55773,-17.15084,-44.85846,2022-04-01 16:09:00,NOAA-20,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,17.0,0.0,1.0,Cerrado
55774,-17.02103,-46.89963,2022-04-01 16:09:00,NOAA-20,PARACATU,MINAS GERAIS,Brasil,3147006,31,33,14.0,0.0,1.0,Cerrado
55775,-17.15136,-44.86267,2022-04-01 16:09:00,NOAA-20,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,17.0,0.0,1.0,Cerrado
55778,-16.36151,-46.63881,2022-04-01 16:09:00,NOAA-20,UNAÍ,MINAS GERAIS,Brasil,3170404,31,33,15.0,0.0,1.0,Cerrado
55779,-15.28587,-48.56485,2022-04-01 16:09:00,NOAA-20,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,7.0,0.0,1.0,Cerrado
55781,-16.33806,-43.65976,2022-04-01 16:09:00,NOAA-20,FRANCISCO SÁ,MINAS GERAIS,Brasil,3126703,31,33,17.0,0.0,1.0,Cerrado
55783,-14.02343,-45.5995,2022-04-01 16:11:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,10.0,0.0,0.6,Cerrado
55785,-14.02288,-45.59518,2022-04-01 16:11:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,11.0,0.0,0.7,Cerrado
55786,-14.02233,-45.59088,2022-04-01 16:11:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,11.0,0.0,0.7,Cerrado
55795,-14.02013,-45.57372,2022-04-01 16:11:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,0.9,Cerrado
55797,-11.58085,-43.35936,2022-04-01 16:11:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.0,0.7,Cerrado
55801,-12.87387,-44.84357,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
55804,-12.10538,-43.62693,2022-04-01 16:11:00,NOAA-20,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,12.0,1.2,0.6,Cerrado
55807,-11.69038,-43.77814,2022-04-01 16:11:00,NOAA-20,WANDERLEY,BAHIA,Brasil,2933455,29,33,6.0,0.0,0.8,Cerrado
55811,-14.26889,-50.98102,2022-04-01 16:11:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,0.0,6.1,0.0,Cerrado
55815,-13.41391,-47.06371,2022-04-01 16:11:00,NOAA-20,MONTE ALEGRE DE GOIÁS,GOIÁS,Brasil,5213509,52,33,2.0,1.7,0.2,Cerrado
55823,-12.89731,-44.92398,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
55828,-12.93505,-44.36237,2022-04-01 16:11:00,NOAA-20,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,15.0,0.0,0.4,Cerrado
55831,-13.55443,-44.26719,2022-04-01 16:11:00,NOAA-20,CORIBE,BAHIA,Brasil,2909109,29,33,15.0,0.0,0.9,Cerrado
55832,-12.93683,-44.36439,2022-04-01 16:11:00,NOAA-20,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,15.0,0.0,0.4,Cerrado
55833,-12.89319,-44.92455,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
55837,-12.8937,-44.9283,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.8,Cerrado
55838,-14.26683,-50.98013,2022-04-01 16:11:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,0.0,6.1,0.0,Cerrado
55839,-12.90039,-44.92411,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
55848,-13.65481,-49.22037,2022-04-01 16:11:00,NOAA-20,MUTUNÓPOLIS,GOIÁS,Brasil,5214101,52,33,3.0,0.1,0.7,Cerrado
55849,-13.65521,-49.2192,2022-04-01 16:11:00,NOAA-20,MUTUNÓPOLIS,GOIÁS,Brasil,5214101,52,33,3.0,0.1,0.7,Cerrado
55851,-13.65566,-49.22297,2022-04-01 16:11:00,NOAA-20,MUTUNÓPOLIS,GOIÁS,Brasil,5214101,52,33,3.0,0.1,0.7,Cerrado
55852,-13.66035,-49.21958,2022-04-01 16:11:00,NOAA-20,MUTUNÓPOLIS,GOIÁS,Brasil,5214101,52,33,3.0,0.1,0.7,Cerrado
55853,-14.96173,-52.07212,2022-04-01 16:11:00,NOAA-20,BARRA DO GARÇAS,MATO GROSSO,Brasil,5101803,51,33,4.0,0.7,0.3,Cerrado
55856,-12.8901,-44.93262,2022-04-01 16:11:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
